3.841600000000000819e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.440000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.864399999999999409e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.097980292577543793e+01 1.649812044962400037e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.821924240688200314e+01 1.854700390553999867e+01 0.000000000000000000e+00 1.820585040309419966e+01 2.196673768267440252e+01 2.279064918708111520e+01 0.000000000000000000e+00 1.944644971466597383e+01 0.000000000000000000e+00 2.595946764817691843e+01 2.111754813643199924e+01 0.000000000000000000e+00 2.151369171700319782e+01 1.436245691931071455e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.126864899855079472e+01 0.000000000000000000e+00 1.519294656000000110e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.770927833399999685e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.649812044962400037e+01 4.052045738922303997e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.823140316139200223e+01 1.855938343023999693e+01 0.000000000000000000e+00 1.821800221887519555e+01 2.198139976896640135e+01 2.280586120763049962e+01 0.000000000000000000e+00 1.945942959032654329e+01 0.000000000000000000e+00 2.597679475246751579e+01 2.113164341619200215e+01 0.000000000000000000e+00 2.152805140977919507e+01 1.437204339436031475e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.128284513324479477e+01 0.000000000000000000e+00 1.520308736000000138e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.772109870399999920e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.761600000000000819e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.960000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.339560000000000173e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.821924240688200314e+01 1.823140316139200223e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.146920446316560174e+02 2.049554109331999996e+01 0.000000000000000000e+00 2.011854620702360208e+01 2.427455006503520352e+01 2.518502122155353362e+01 0.000000000000000000e+00 2.148948214363969811e+01 0.000000000000000000e+00 2.868675386351736023e+01 2.333614517065600680e+01 0.000000000000000000e+00 2.377390735994560345e+01 1.587136809211775734e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.350312059938639919e+01 0.000000000000000000e+00 1.678910848000000655e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.956980457200000245e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.854700390553999867e+01 1.855938343024000048e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.049554109332000351e+01 2.041958887251359727e+02 0.000000000000000000e+00 2.048063831040047589e+01 2.471160518344896317e+01 2.563842786059467471e+01 0.000000000000000000e+00 2.187640756549404131e+01 0.000000000000000000e+00 2.920398503948015900e+01 2.375608184295679948e+01 0.000000000000000000e+00 2.420151578415999793e+01 1.615520296090367580e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.392632906995359576e+01 0.000000000000000000e+00 1.709116876800000284e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.992189359520000025e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.890000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.820585040309420322e+01 1.821800221887519911e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.011854620702360563e+01 2.048063831040047944e+01 0.000000000000000000e+00 1.237368937917467520e+02 2.425833567221617670e+01 2.516801201611158234e+01 0.000000000000000000e+00 2.147519381297470886e+01 0.000000000000000000e+00 2.867092533566414758e+01 2.331954845104102603e+01 0.000000000000000000e+00 2.375606694505439620e+01 1.585205243687369681e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.348761482127364530e+01 0.000000000000000000e+00 1.677688858623999835e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.955556075833600360e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.196673768267440252e+01 2.198139976896640135e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.427455006503520707e+01 2.471160518344896317e+01 0.000000000000000000e+00 2.425833567221617315e+01 1.556087598189056393e+02 3.036862677123600918e+01 0.000000000000000000e+00 2.591296637323393881e+01 0.000000000000000000e+00 3.459893843339526143e+01 2.813736217818445695e+01 0.000000000000000000e+00 2.866312631804159849e+01 1.911899814679571818e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.834136931367929435e+01 0.000000000000000000e+00 2.024270875648000256e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.359540739427200506e+01
